result,answer,code,test_code,id,query,img_path,possible_answers
in middle,table,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",20982539,Where is the skinny person standing?,data/images/n52544.jpg,The woman is standing at the table.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201110833,Are the plates on top of an ottoman?,data/images/n546616.jpg,"No, the plates are on top of the table."
small,large,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['small', 'large'], ""Expected output to be small or large""
    return result",20866248,Is the freezer near the wall small or large?,data/images/n579256.jpg,The fridge is large.
cake,marshmallow,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a type of food?"", long_answer=False) == 'yes', ""Expected output to be a type of food""
    return result",201110523,What type of food is to the left of the baby that is sitting atop the woman?,data/images/n546616.jpg,The food is a marshmallow.
aluminum,aluminum,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    if image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")
    # Who is the man staring at?
    return image_patch.simple_query(""Who is the man staring at?"")
    # What toy is wearing a shirt?
    return image_patch.simple_query(""What toy is wearing a shirt?"")
    # What is behind the pole?
    return image_patch.simple_query(""What is behind the pole?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['cement', 'aluminum'], ""Expected output to be cement or aluminum""
    return result",20120533,Is the fence made of cement or aluminum?,data/images/n117888.jpg,The fence is made of aluminum.
left,left,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",201952977,Which side are the white houses on?,data/images/n525029.jpg,The houses are on the left of the image.
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201497576,Are both the phone and the coffee cup the same color?,data/images/n315887.jpg,"Yes, both the phone and the coffee cup are black."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20866244,Are there either any small refrigerators or microwaves in the picture?,data/images/n579256.jpg,"No, there is a refrigerator but it is large."
white,white,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['orange', 'white'], ""Expected output to be orange or white""
    return result",201455911,"How does that car look like, orange or maybe white?",data/images/n413761.jpg,The car is white.
white,white,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""What color is {result}?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",20856965,What color is the book?,data/images/n293477.jpg,The book is white.
brown,red,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""What color is {result}?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",2059565,What color is the dirt?,data/images/n130638.jpg,The dirt is red.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    if image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")
    # Who is the man staring at?
    return image_patch.simple_query(""Who is the man staring at?"")
    # What toy is wearing a shirt?
    return image_patch.simple_query(""What toy is wearing a shirt?"")
    # What is behind the pole?
    return image_patch.simple_query(""What is behind the pole?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20856960,Is the bag made of leather lying on top of a sofa?,data/images/n293477.jpg,"No, the purse is lying on top of a bed."
yes,window,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    if image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")
    # Who is the man staring at?
    return image_patch.simple_query(""Who is the man staring at?"")
    # What toy is wearing a shirt?
    return image_patch.simple_query(""What toy is wearing a shirt?"")
    # What is behind the pole?
    return image_patch.simple_query(""What is behind the pole?"")
    # Are there bagels or lemons?
    if image_patch.exists(""bagel"") or image_patch.exists(""lemon""):
        return ""yes""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201079954,What are the drapes around of?,data/images/n23181.jpg,The draperies are around the window.
left,left,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",201548894,On which side is the picture?,data/images/n314171.jpg,The picture is on the left of the image.
concrete,concrete,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201573912,What material is the crosswalk in front of the stores?,data/images/n115614.jpg,The crosswalk is made of cement.
