result,answer,code,test_code,id,query,img_path,possible_answers
left,right,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""happy man"")
    woman_patches = image_patch.find(""woman"")
    if len(man_patches) == 0 or len(woman_patches) == 0:
        return image_patch.simple_query(""Is the happy man to the left or to the right of the woman in the center?"")
    man_patch = man_patches[0]
    woman_patch = woman_patches[0]
    if man_patch.horizontal_center < woman_patch.horizontal_center:
        return ""left""
    else:
        return ""right""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",2046472,Is the happy man to the left or to the right of the woman in the center?,data/images/n71728.jpg,The man is to the right of the woman.
girl,woman,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    wristband_patches = image_patch.find(""wristband"")
    if len(wristband_patches) == 0:
        return image_patch.simple_query(""Who is wearing a wristband?"")
    for wristband_patch in wristband_patches:
        person_patches = image_patch.find(""person"")
        for person_patch in person_patches:
            if wristband_patch.horizontal_center > person_patch.horizontal_center:
                return person_patch.simple_query(""Who is wearing a wristband?"")
    return person_patches[0].simple_query(""Who is wearing a wristband?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a person?"", long_answer=False) == 'yes', ""Expected output to be a person""
    return result",20618932,Who is wearing a wristband?,data/images/n126087.jpg,The woman is wearing a wristband.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    appliance_patches = image_patch.find(""appliance"")
    # Question assumes only one appliance patch
    if len(appliance_patches) == 0:
        # If no appliance is found, query the image directly
        return image_patch.simple_query(""Is there a pear beneath the appliance that looks silver and black?"")
    for appliance_patch in appliance_patches:
        pear_patches = image_patch.find(""pear"")
        for pear_patch in pear_patches:
            if pear_patch.vertical_center > appliance_patch.vertical_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20442338,Is there a pear beneath the appliance that looks silver and black?,data/images/n207708.jpg,"No, there are bananas beneath the microwave."
cabinet,cabinet,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""Is this a bed or a cabinet?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['bed', 'cabinet'], ""Expected output to be bed or cabinet""
    return result",202005788,Is this a bed or a cabinet?,data/images/n97485.jpg,This is a cabinet.
left side,left,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    router_patches = image_patch.find(""router"")
    # Question assumes only one router patch
    if len(router_patches) == 0:
        # If no router is found, query the image directly
        return image_patch.simple_query(""On which side is the router?"")
    for router_patch in router_patches:
        left_patches = image_patch.find(""left"")
        right_patches = image_patch.find(""right"")
        if len(left_patches) > 0 and len(right_patches) > 0:
            return ""both""
        elif len(left_patches) > 0:
            return ""left""
        elif len(right_patches) > 0:
            return ""right""
    return image_patch.simple_query(""On which side is the router?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",201902515,On which side is the router?,data/images/n435808.jpg,The router is on the left of the image.
blue,gray,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    pants_patches = image_patch.find(""pants"")
    if len(pants_patches) == 0:
        return image_patch.simple_query(""What is the color of the pants?"")
    for pants_patch in pants_patches:
        color = pants_patch.simple_query(""What is the color of the pants?"")
        return color","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a color?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",201303404,What is the color of the pants?,data/images/n518912.jpg,The pants are gray.
woman,girl,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    if len(person_patches) == 0:
        return image_patch.simple_query(""Who is wearing the shirt?"")
    for person_patch in person_patches:
        is_wearing_shirt = (person_patch.simple_query(""Is the person wearing a shirt?"") == ""yes"")
        if is_wearing_shirt:
            return person_patch.simple_query(""Who is wearing the shirt?"")
    return ""Unknown""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a person?"", long_answer=False) == 'yes', ""Expected output to be a person""
    return result",20942157,Who is wearing the shirt?,data/images/n137182.jpg,The girl is wearing a shirt.
woman,girl,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    if len(person_patches) == 0:
        return image_patch.simple_query(""Who is wearing a shirt?"")
    for person_patch in person_patches:
        is_wearing_shirt = person_patch.simple_query(""Is the person wearing a shirt?"") == ""yes""
        if is_wearing_shirt:
            return person_patch.simple_query(""Who is wearing a shirt?"")
    return ""Unknown""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a person?"", long_answer=False) == 'yes', ""Expected output to be a person""
    return result",20942156,Who is wearing a shirt?,data/images/n137182.jpg,The girl is wearing a shirt.
waiting cross street,standing,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    # Question assumes one man patch
    if len(man_patches) == 0:
        # If no man is found, query the image directly
        return image_patch.simple_query(""What's the man doing?"")
    man_patch = man_patches[0]
    action_patches = image_patch.find(""action"")
    # Question assumes one action patch
    if len(action_patches) == 0:
        return ""unknown""
    for action_patch in action_patches:
        if action_patch.horizontal_center > man_patch.horizontal_center:
            return action_patch.simple_query(""What's the man doing?"")
    return ""unknown""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",20898685,What's the man doing?,data/images/n243701.jpg,The man is standing.
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""ocean"") or image_patch.exists(""river"") and not image_patch.simple_query(""Are the rivers or oceans calm?""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202116974,Are there rivers or oceans that are not calm?,data/images/n48494.jpg,"No, there is a river but it is calm."
wall,wall,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What is the picture frame hanging from?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201621328,What is the picture frame hanging from?,data/images/n275148.jpg,The picture frame is hanging from the wall.
dense,dense,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    car_patches = image_patch.find(""car"")
    if len(car_patches) == 0:
        return image_patch.simple_query(""How do the cars look like, dense or sparse?"")
    else:
        if len(car_patches) > 5:
            return ""dense""
        else:
            return ""sparse""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['dense','sparse'], ""Expected output to be dense or sparse""
    return result",2076819,"How do the cars look like, dense or sparse?",data/images/n214497.jpg,The cars are dense.
sushi,cookies,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    food_patches = image_patch.find(""food"")
    if len(food_patches) == 0:
        return image_patch.simple_query(""What food isn't baked?"")
    for food_patch in food_patches:
        if not food_patch.verify_property(""food"", ""baked""):
            return food_patch.simple_query(""What food isn't baked?"")
    return image_patch.simple_query(""What food isn't baked?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a type of food?"", long_answer=False) == 'yes', ""Expected output to be a type of food""
    return result",202244099,What food isn't baked?,data/images/n296467.jpg,The food is cookies.
van,van,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    flag_patches = image_patch.find(""flag"")
    # Question assumes only one flag patch
    if len(flag_patches) == 0:
        # If no flag is found, query the image directly
        return image_patch.simple_query(""Which kind of vehicle is in front of the flag?"")
    for flag_patch in flag_patches:
        vehicle_patches = image_patch.find(""vehicle"")
        for vehicle_patch in vehicle_patches:
            if vehicle_patch.horizontal_center < flag_patch.horizontal_center:
                return vehicle_patch.simple_query(""What kind of vehicle is this?"")
    return image_patch.simple_query(""Which kind of vehicle is in front of the flag?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a kind of vehicle?"", long_answer=False) == 'yes', ""Expected output to be a kind of vehicle""
    return result",201951771,Which kind of vehicle is in front of the flag?,data/images/n256120.jpg,The vehicle is a van.
vw bus,van,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    vehicle_patches = image_patch.find(""vehicle"")
    flag_patches = image_patch.find(""flag"")
    if len(vehicle_patches) == 0 or len(flag_patches) == 0:
        return image_patch.simple_query(""What is the vehicle that is in front of the flag?"")
    for vehicle_patch in vehicle_patches:
        for flag_patch in flag_patches:
            if vehicle_patch.horizontal_center < flag_patch.horizontal_center:
                return vehicle_patch.simple_query(""What is the vehicle that is in front of the flag?"")
    return ""no vehicle found""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a vehicle?"", long_answer=False) == 'yes', ""Expected output to be a vehicle""
    return result",201951770,What is the vehicle that is in front of the flag?,data/images/n256120.jpg,The vehicle is a van.
pictures,picture frame,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What is hanging from the wall?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201621326,What is hanging from the wall?,data/images/n275148.jpg,The picture frame is hanging from the wall.
car,pavement,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    skateboarder_patches = image_patch.find(""skateboarder"")
    # Question assumes only one skateboarder patch
    if len(skateboarder_patches) == 0:
        return image_patch.simple_query(""What's the skateboarder jumping off of?"")
    for skateboarder_patch in skateboarder_patches:
        return skateboarder_patch.simple_query(""What's the skateboarder jumping off of?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201233862,What's the skateboarder jumping off of?,data/images/n130464.jpg,The skateboarder is jumping off the pavement.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    van_patches = image_patch.find(""van"")
    # Question assumes only one van patch
    if len(van_patches) == 0:
        # If no van is found, query the image directly
        return image_patch.simple_query(""Is the van in front of a balloon?"")
    for van_patch in van_patches:
        balloon_patches = image_patch.find(""balloon"")
        for balloon_patch in balloon_patches:
            if balloon_patch.horizontal_center > van_patch.horizontal_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201951776,Is the van in front of a balloon?,data/images/n256120.jpg,"No, the van is in front of a flag."
brown,beige,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What is the color of this bench?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a color?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",20489634,What is the color of this bench?,data/images/n145498.jpg,The bench is beige.
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    stove_patches = image_patch.find(""stove"")
    # Question assumes only one stove patch
    if len(stove_patches) == 0:
        # If no stove is found, query the image directly
        return image_patch.simple_query(""Are the cabinets below the stove wooden and open?"")
    for stove_patch in stove_patches:
        cabinets_patches = image_patch.find(""cabinets"")
        for cabinets_patch in cabinets_patches:
            if cabinets_patch.lower() < stove_patch.lower():
                cabinets = cabinets_patch
                break
        else:
            return image_patch.simple_query(""Are the cabinets below the stove wooden and open?"")
        if cabinets.simple_query(""Are the cabinets wooden?"") == ""yes"" and cabinets.simple_query(""Are the cabinets open?"") == ""yes"":
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201623784,Are the cabinets below the stove wooden and open?,data/images/n501609.jpg,"No, the cabinets are wooden but closed."
chair,bed,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    furniture_patches = image_patch.find(""furniture"")
    if len(furniture_patches) == 0:
        return image_patch.simple_query(""How is the item of furniture that is plaid called?"")
    for furniture_patch in furniture_patches:
        if furniture_patch.simple_query(""Is the furniture plaid?"") == ""yes"":
            return furniture_patch.simple_query(""What is the furniture?"")
    return image_patch.simple_query(""How is the item of furniture that is plaid called?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a piece of furniture?"", long_answer=False) == 'yes', ""Expected output to be a piece of furniture""
    return result",202023423,How is the item of furniture that is plaid called?,data/images/n95313.jpg,The piece of furniture is a bed.
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    # Question assumes one man patch
    if len(man_patches) == 0:
        # If no man is found, query the image directly
        return image_patch.simple_query(""Are the boxes to the right of the man full and square?"")
    man_patch = man_patches[0]
    box_patches = image_patch.find(""box"")
    # Question assumes only one box patch
    if len(box_patches) == 0:
        return image_patch.simple_query(""Are the boxes to the right of the man full and square?"")
    for box_patch in box_patches:
        if box_patch.horizontal_center > man_patch.horizontal_center:
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20182936,Are the boxes to the right of the man full and square?,data/images/n151768.jpg,"Yes, the boxes are full and square."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    horse_patches = image_patch.find(""horse"")
    # Question assumes only two horse patches
    if len(horse_patches) < 2:
        return image_patch.simple_query(""Is the horse next to the other horse both baby and brown?"")
    for horse_patch in horse_patches:
        is_baby = horse_patch.verify_property(""horse"", ""baby"")
        is_brown = horse_patch.verify_property(""horse"", ""brown"")
        if is_baby and is_brown:
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201654344,Is the horse next to the other horse both baby and brown?,data/images/n6309.jpg,"No, the horse is brown but adult."
wide,narrow,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""Is the river wide or is it narrow?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['wide', 'narrow'], ""Expected output to be wide or narrow""
    return result",20746468,Is the river wide or is it narrow?,data/images/n477215.jpg,The river is narrow.
freezer,stove,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    refrigerator_patches = image_patch.find(""refrigerator"")
    # Question assumes only one refrigerator patch
    if len(refrigerator_patches) == 0:
        # If no refrigerator is found, query the image directly
        return image_patch.simple_query(""What appliance is the refrigerator larger than?"")
    for refrigerator_patch in refrigerator_patches:
        appliances_patches = image_patch.find(""appliance"")
        for appliance_patch in appliances_patches:
            if appliance_patch.width > refrigerator_patch.width or appliance_patch.height > refrigerator_patch.height:
                return appliance_patch.simple_query(""What appliance is the refrigerator larger than?"")
    return image_patch.simple_query(""What appliance is the refrigerator larger than?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['oven','microwave'], ""Expected output to be oven or microwave""
    return result",201428996,What appliance is the refrigerator larger than?,data/images/n64959.jpg,The fridge is bigger than the stove.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    umbrella_patches = image_patch.find(""umbrella"")
    # Question assumes only one umbrella patch
    if len(umbrella_patches) == 0:
        # If no umbrella is found, query the image directly
        return image_patch.simple_query(""Is the umbrella in the bottom part of the picture?"")
    for umbrella_patch in umbrella_patches:
        if umbrella_patch.vertical_center < image_patch.vertical_center:
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20899362,Is the umbrella in the bottom part of the picture?,data/images/n403734.jpg,"No, the umbrella is in the top of the image."
cookies,cookies,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    beans_patches = image_patch.find(""beans"")
    if len(beans_patches) == 0:
        return image_patch.simple_query(""What is inside the bowl to the right of the beans?"")
    for beans_patch in beans_patches:
        bowl_patches = image_patch.find(""bowl"")
        for bowl_patch in bowl_patches:
            if bowl_patch.horizontal_center > beans_patch.horizontal_center:
                return image_patch.simple_query(""What is inside the bowl to the right of the beans?"")
    return image_patch.simple_query(""What is inside the bowl to the right of the beans?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",202244009,What is inside the bowl to the right of the beans?,data/images/n296467.jpg,The cookies are inside the bowl.
clean,clean,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    # Question assumes only one catcher patch
    if len(catcher_patches) == 0:
        # If no catcher is found, query the image directly
        return image_patch.simple_query(""How clean do you think is the face mask the catcher is wearing?"")
    for catcher_patch in catcher_patches:
        face_mask_patches = image_patch.find(""face mask"")
        for face_mask_patch in face_mask_patches:
            if face_mask_patch.simple_query(""Is the face mask clean?"") == ""yes"":
                return ""clean""
            elif face_mask_patch.simple_query(""Is the face mask dirty?"") == ""yes"":
                return ""dirty""
    return image_patch.simple_query(""How clean do you think is the face mask the catcher is wearing?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",20287556,How clean do you think is the face mask the catcher is wearing?,data/images/n317260.jpg,The face mask is clean.
home plate,field,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        return image_patch.simple_query(""Where is the catcher standing on?"")
    for catcher_patch in catcher_patches:
        if catcher_patch.simple_query(""Is the catcher standing on grass?"") == ""yes"":
            return ""grass""
        elif catcher_patch.simple_query(""Is the catcher standing on dirt?"") == ""yes"":
            return ""dirt""
        elif catcher_patch.simple_query(""Is the catcher standing on a mat?"") == ""yes"":
            return ""mat""
        else:
            return image_patch.simple_query(""Where is the catcher standing on?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",20631973,Where is the catcher standing on?,data/images/n570181.jpg,The catcher is standing on the field.
blue,black,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    glove_patches = image_patch.find(""glove"")
    if len(glove_patches) == 0:
        return image_patch.simple_query(""What is the color of the glove?"")
    for glove_patch in glove_patches:
        color = glove_patch.simple_query(""What is the color of the glove?"")
        return color","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a color?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",20287551,What is the color of the glove?,data/images/n317260.jpg,The glove is black.
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""Does the blanket look soft and white?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201481824,Does the blanket look soft and white?,data/images/n470920.jpg,"Yes, the blanket is soft and white."
brown,light brown,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What color are the drawers?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['red', 'blue', 'green', 'yellow', 'black', 'white'], ""Expected output to be a color""
    return result",201663656,What color are the drawers?,data/images/n35676.jpg,The drawers are light brown.
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    stove_patches = image_patch.find(""stove"")
    # Question assumes only one stove patch
    if len(stove_patches) == 0:
        # If no stove is found, query the image directly
        return image_patch.simple_query(""Are there refrigerators to the left of the stove?"")
    for stove_patch in stove_patches:
        refrigerator_patches = image_patch.find(""refrigerator"")
        for refrigerator_patch in refrigerator_patches:
            if refrigerator_patch.horizontal_center < stove_patch.horizontal_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20308576,Are there refrigerators to the left of the stove?,data/images/n278312.jpg,"Yes, there is a refrigerator to the left of the stove."
dresses,gown,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    clothing_patches = image_patch.find(""clothing"")
    if len(clothing_patches) == 0:
        return image_patch.simple_query(""Which kind of clothing is bright?"")
    for clothing_patch in clothing_patches:
        if clothing_patch.simple_query(""Is the clothing bright?"") == ""yes"":
            return clothing_patch.simple_query(""Which kind of clothing is bright?"")
    return image_patch.simple_query(""Which kind of clothing is bright?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['bright', 'dark'], ""Expected output to be bright or dark""
    return result",201065067,Which kind of clothing is bright?,data/images/n88933.jpg,The clothing is a gown.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    # Question assumes only one person patch
    if len(person_patches) == 0:
        # If no person is found, query the image directly
        return image_patch.simple_query(""Is there an elephant near the person that is wearing a coat?"")
    for person_patch in person_patches:
        coat_patches = image_patch.find(""coat"")
        for coat_patch in coat_patches:
            elephant_patches = image_patch.find(""elephant"")
            for elephant_patch in elephant_patches:
                if elephant_patch.horizontal_center > person_patch.horizontal_center - 50 and elephant_patch.horizontal_center < person_patch.horizontal_center + 50:
                    return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20462071,Is there an elephant near the person that is wearing a coat?,data/images/n571179.jpg,"No, there is a woman near the man."
skis,gloves,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        return image_patch.simple_query(""What is the woman wearing?"")
    for woman_patch in woman_patches:
        clothing_patches = image_patch.find(""clothing"")
        for clothing_patch in clothing_patches:
            if clothing_patch.horizontal_center > woman_patch.horizontal_center:
                return clothing_patch.simple_query(""What is the woman wearing?"")
    return image_patch.simple_query(""What is the woman wearing?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a kind of clothing?"", long_answer=False) == 'yes', ""Expected output to be a kind of clothing""
    return result",20462076,What is the woman wearing?,data/images/n571179.jpg,The woman is wearing gloves.
